2025-04-20 16:03:49,933 - INFO - 開始分組文章
2025-04-20 16:03:50,111 - ERROR - 讀取檔案 real_estate_articles\articles\418252_占有契稅,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,111 - ERROR - 讀取檔案 real_estate_articles\articles\418337_土地登記線上聲明,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,116 - ERROR - 讀取檔案 real_estate_articles\articles\418338_不動產交換之稅負,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,116 - ERROR - 讀取檔案 real_estate_articles\articles\418376_國土計畫法修法內容,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,116 - ERROR - 讀取檔案 real_estate_articles\articles\418377_不動產分割之稅負(一),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,117 - ERROR - 讀取檔案 real_estate_articles\articles\418475_信託登記之公示性,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,117 - ERROR - 讀取檔案 real_estate_articles\articles\418476_不動產交換之稅負(二),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,118 - ERROR - 讀取檔案 real_estate_articles\articles\418521_與登記有關之第三人,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,118 - ERROR - 讀取檔案 real_estate_articles\articles\418522_土地分割及土地合併之土地增值稅,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,119 - ERROR - 讀取檔案 real_estate_articles\articles\418596_住宅市場之問題與建議,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,119 - ERROR - 讀取檔案 real_estate_articles\articles\418597_土地分割之稅負,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,119 - ERROR - 讀取檔案 real_estate_articles\articles\418679_開發許可程序,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\418680_土地分割之綜合整理,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\418759_公益信託之稅負,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\418760_信託法實例研習,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\418934_共有處分、變更、設定於民法及土地法之適用差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\418935_累進稅與比例稅之爭,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\418967_回饋之概念,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\418968_倍數累進與金額累進之爭,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\419077_都市計畫之問題,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\419078_超額累進與全額累進之爭,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\419090_各種容積之概念,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\419091_房地合一所得稅自住減免與重購退稅之比較,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,120 - ERROR - 讀取檔案 real_estate_articles\articles\419124_都市更新代拆規定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,125 - ERROR - 讀取檔案 real_estate_articles\articles\419125_實價登錄新制之亮點,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,125 - ERROR - 讀取檔案 real_estate_articles\articles\419179_都市更新事業計畫同意比率,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,126 - ERROR - 讀取檔案 real_estate_articles\articles\419180_新冠肺炎對我國不動產市場之影響,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,126 - ERROR - 讀取檔案 real_estate_articles\articles\419239_有關繼承登記之申請文件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,127 - ERROR - 讀取檔案 real_estate_articles\articles\419240_工程受益費與土地增值稅之比較,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,128 - ERROR - 讀取檔案 real_estate_articles\articles\419270_土地登記涉及私權爭執之駁回,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,129 - ERROR - 讀取檔案 real_estate_articles\articles\419271_實價登錄與申報課稅之勾稽,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,129 - ERROR - 讀取檔案 real_estate_articles\articles\419336_再轉繼承概念與遺產稅問題,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419337_兩價並存與兩價分離,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419379_共有土地處分之適用情形(一),曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419380_債權物權化,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419490_共有土地處分之適用情形(二),曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419491_遺贈之稅負,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419534_斡旋金與要約書之差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419535_配偶剩餘財產差額分配之稅負,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419593_分管契約是否為公信力保護對象,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419594_申報地價之審核,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419635_公寓頂樓設置鐵門妨礙其他層住戶使用屋頂平台,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419636_申報移轉現值之審核,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,130 - ERROR - 讀取檔案 real_estate_articles\articles\419729_私有土地所有權之絕對消滅,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,135 - ERROR - 讀取檔案 real_estate_articles\articles\419730_一個地號或建號代表一個物,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,135 - ERROR - 讀取檔案 real_estate_articles\articles\419788_預告登記之意義、申辦及繼承之處理,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,135 - ERROR - 讀取檔案 real_estate_articles\articles\419789_不動產之涵義,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,136 - ERROR - 讀取檔案 real_estate_articles\articles\419813_租賃住宅市場發展及管理條例之有關租賃關係消滅之點交程序,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,136 - ERROR - 讀取檔案 real_estate_articles\articles\419814_土地法第107條實例演習,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,137 - ERROR - 讀取檔案 real_estate_articles\articles\419883_有關「登記錯誤」與「錯誤登記」之差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,137 - ERROR - 讀取檔案 real_estate_articles\articles\419884_預告登記之塗銷,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,137 - ERROR - 讀取檔案 real_estate_articles\articles\419885_市地重劃與區段徵收有關土地增值稅負擔之比較,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,138 - ERROR - 讀取檔案 real_estate_articles\articles\419975_土地法第104條實例研習(一),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,138 - ERROR - 讀取檔案 real_estate_articles\articles\420042_註記登記-訴訟繫屬事實註記,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,139 - ERROR - 讀取檔案 real_estate_articles\articles\420043_土地法第104條實例研習(二),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,139 - ERROR - 讀取檔案 real_estate_articles\articles\420126_土地買賣未辦竣權利移轉登記之處罰,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,140 - ERROR - 讀取檔案 real_estate_articles\articles\420127_地價稅與房屋稅合併課稅,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,140 - ERROR - 讀取檔案 real_estate_articles\articles\420163_出售農地是否需要課徵房地合一所得稅？,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,140 - ERROR - 讀取檔案 real_estate_articles\articles\420164_土地法第34條之1實例研習(一),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,142 - ERROR - 讀取檔案 real_estate_articles\articles\420268_開發影響費與國土保育費、影響費之比較,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,142 - ERROR - 讀取檔案 real_estate_articles\articles\420269_土地法第34條之1實例研習(二),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,143 - ERROR - 讀取檔案 real_estate_articles\articles\420327_交換不適用土地法第34條之1多數決,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,143 - ERROR - 讀取檔案 real_estate_articles\articles\420328_紅單交易,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,144 - ERROR - 讀取檔案 real_estate_articles\articles\420421_需求曲線後彎（需求法則例外的幻覺）,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,144 - ERROR - 讀取檔案 real_estate_articles\articles\420422_不動產合併得否適用土地法第34條之1第1項之多數決,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,145 - ERROR - 讀取檔案 real_estate_articles\articles\420514_代理申辦土地登記,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,146 - ERROR - 讀取檔案 real_estate_articles\articles\420515_房地交易所得稅計算實例,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,146 - ERROR - 讀取檔案 real_estate_articles\articles\420585_策略性更新地區,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,146 - ERROR - 讀取檔案 real_estate_articles\articles\420586_土地登記損害賠償,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,147 - ERROR - 讀取檔案 real_estate_articles\articles\420650_說明登記對抗主義的意義及情形,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,147 - ERROR - 讀取檔案 real_estate_articles\articles\420651_預售屋轉售之稅負,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,148 - ERROR - 讀取檔案 real_estate_articles\articles\420665_三類謄本申請資格,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,148 - ERROR - 讀取檔案 real_estate_articles\articles\420666_未辦竣登記再轉手買賣之處罰及稅負,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,148 - ERROR - 讀取檔案 real_estate_articles\articles\420792_土地徵收補償,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,149 - ERROR - 讀取檔案 real_estate_articles\articles\420793_不動產所有權移轉之預告登記,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,149 - ERROR - 讀取檔案 real_estate_articles\articles\420837_預售屋買賣定型化契約應記載及不得記載事項部分規定修正整理,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\420838_共有土地之分割與合併（上）,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\420931_視為已依土地法辦理土地總登記,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\420932_共有土地之分割與合併（中）,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\420995_雙地政士制,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\420996_共有土地之分割與合併（下）,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\421040_土地徵收完全補償與相當補償之差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\421041_發展權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\421113_繼承尚有房貸未還清的房地之房地合一稅,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\421114_土地法第34條之1有關土地合併之實例研習,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\421163_照價收買究竟屬於原始取得還是繼受取得？,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\421164_優先購買權實例研習,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\421205_多數決與優先購買之立法目的,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,150 - ERROR - 讀取檔案 real_estate_articles\articles\421206_土地法第34條之1實例研習,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,156 - ERROR - 讀取檔案 real_estate_articles\articles\421225_以房養老政策,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,156 - ERROR - 讀取檔案 real_estate_articles\articles\421226_土地徵收補償實例研習(一),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,157 - ERROR - 讀取檔案 real_estate_articles\articles\421337_不得申請時效取得之客體,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,157 - ERROR - 讀取檔案 real_estate_articles\articles\421338_土地徵收補償實例研習(二),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,158 - ERROR - 讀取檔案 real_estate_articles\articles\421459_變價分割之優先購買權,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,158 - ERROR - 讀取檔案 real_estate_articles\articles\421460_權利變換之房地分配,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,158 - ERROR - 讀取檔案 real_estate_articles\articles\421515_老農與新農之興建農舍資格,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,159 - ERROR - 讀取檔案 real_estate_articles\articles\421516_不動產估價：適當利潤率,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,159 - ERROR - 讀取檔案 real_estate_articles\articles\900055_未辦繼承登記之地價稅課徵,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,160 - ERROR - 讀取檔案 real_estate_articles\articles\900058_不動產估價：公部門對公共設施保留地之地價查估,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,161 - ERROR - 讀取檔案 real_estate_articles\articles\900081_買賣不破租賃,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,161 - ERROR - 讀取檔案 real_estate_articles\articles\900082_原地價之認定,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,161 - ERROR - 讀取檔案 real_estate_articles\articles\900142_遺產稅的課徵程序,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,161 - ERROR - 讀取檔案 real_estate_articles\articles\900144_土地增值稅之納稅義務人、代繳義務人及代繳人,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,161 - ERROR - 讀取檔案 real_estate_articles\articles\900222_稅捐稽徵法之租稅保全措施,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,161 - ERROR - 讀取檔案 real_estate_articles\articles\900223_興建農舍套繪管制,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,161 - ERROR - 讀取檔案 real_estate_articles\articles\900289_遺產稅與贈與稅之信託權利價值計算,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,161 - ERROR - 讀取檔案 real_estate_articles\articles\900290_負擔行為與處分行為,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,161 - ERROR - 讀取檔案 real_estate_articles\articles\900322_房地合一稅申報期限及預售屋適用之稅率持有期間,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,161 - ERROR - 讀取檔案 real_estate_articles\articles\900323_債權行為與物權行為之實例研習(一),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,166 - ERROR - 讀取檔案 real_estate_articles\articles\900472_多數決處分之代理權說與處分權說,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,166 - ERROR - 讀取檔案 real_estate_articles\articles\900473_債權行為與物權行為之實例研習(二),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,167 - ERROR - 讀取檔案 real_estate_articles\articles\900512_地籍圖重測與土地複丈之差異,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,167 - ERROR - 讀取檔案 real_estate_articles\articles\900513_瑕疵不動產估價(一),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,168 - ERROR - 讀取檔案 real_estate_articles\articles\900554_實價登錄2.0之問題,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,168 - ERROR - 讀取檔案 real_estate_articles\articles\900555_瑕疵不動產估價(二),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,168 - ERROR - 讀取檔案 real_estate_articles\articles\900609_土地合併之限制,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,169 - ERROR - 讀取檔案 real_estate_articles\articles\900610_原住民保留地,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,169 - ERROR - 讀取檔案 real_estate_articles\articles\900663_土地徵收未辦理所有權移轉之公信力問題,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,170 - ERROR - 讀取檔案 real_estate_articles\articles\900664_房價高漲與房市泡沫(上),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,170 - ERROR - 讀取檔案 real_estate_articles\articles\900704_更正登記要件：不妨礙原登記之同一性,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,170 - ERROR - 讀取檔案 real_estate_articles\articles\900705_房價高漲與房市泡沫(中),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,170 - ERROR - 讀取檔案 real_estate_articles\articles\900830_登記錯誤時申請更正登記之限制,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,172 - ERROR - 讀取檔案 real_estate_articles\articles\900831_房價高漲與房市泡沫(下),許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,178 - ERROR - 讀取檔案 real_estate_articles\articles\900948_因疫情人於國外欲出售國內不動產如何辦理土地登記,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,178 - ERROR - 讀取檔案 real_estate_articles\articles\900949_收回權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,181 - ERROR - 讀取檔案 real_estate_articles\articles\901029_更生登記,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,181 - ERROR - 讀取檔案 real_estate_articles\articles\901030_公共設施保留地之規定地價,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,181 - ERROR - 讀取檔案 real_estate_articles\articles\901072_協議價購之土地增值稅,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,183 - ERROR - 讀取檔案 real_estate_articles\articles\901073_民法919條與土地法第104條之優先購買權之平衡,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,183 - ERROR - 讀取檔案 real_estate_articles\articles\901141_開發許可之變更,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,185 - ERROR - 讀取檔案 real_estate_articles\articles\901142_登記絕對效力對真正權利人之保障,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,185 - ERROR - 讀取檔案 real_estate_articles\articles\901191_地方創生政策,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,185 - ERROR - 讀取檔案 real_estate_articles\articles\901192_維護土地登記公信力之左右手－登記絕對效力與登記損害賠償,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,187 - ERROR - 讀取檔案 real_estate_articles\articles\901261_債權效力優先購買權請求損害賠償之依據,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,187 - ERROR - 讀取檔案 real_estate_articles\articles\901262_非都市土地編定為鹽業用地之土地稅課徵,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,187 - ERROR - 讀取檔案 real_estate_articles\articles\901352_永續發展目標SDGs,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,189 - ERROR - 讀取檔案 real_estate_articles\articles\901353_父母移轉不動產給子女之租稅分析,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,189 - ERROR - 讀取檔案 real_estate_articles\articles\901454_房地合一稅減除多報繳之土地增值稅計算,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,191 - ERROR - 讀取檔案 real_estate_articles\articles\901455_高報土地移轉現值之房地合一所得稅計算實例,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,191 - ERROR - 讀取檔案 real_estate_articles\articles\901487_房地合一稅取得日之認定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,192 - ERROR - 讀取檔案 real_estate_articles\articles\901488_依土地法第34條之1多數決於自己土地設定不動產役權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,193 - ERROR - 讀取檔案 real_estate_articles\articles\901543_市地重劃與區段徵收之公告禁止,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,194 - ERROR - 讀取檔案 real_estate_articles\articles\901544_與登記有關之第三人,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,195 - ERROR - 讀取檔案 real_estate_articles\articles\901616_成屋與預售屋之實價登錄相關規定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,197 - ERROR - 讀取檔案 real_estate_articles\articles\901617_融通物與不融通物,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,197 - ERROR - 讀取檔案 real_estate_articles\articles\901664_更正登記之意義、樣態、要件與應備文件,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,197 - ERROR - 讀取檔案 real_estate_articles\articles\901665_不融通物不受土地法第43條之保護,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,199 - ERROR - 讀取檔案 real_estate_articles\articles\901708_住宅階梯,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,199 - ERROR - 讀取檔案 real_estate_articles\articles\901834_先行區段徵收,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,199 - ERROR - 讀取檔案 real_estate_articles\articles\901835_土地法規定之債權性質優先購買權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,201 - ERROR - 讀取檔案 real_estate_articles\articles\901908_註記登記之意義與法律性質,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,201 - ERROR - 讀取檔案 real_estate_articles\articles\901909_土地法規定之物權性質優先購買權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,201 - ERROR - 讀取檔案 real_estate_articles\articles\902022_不動產有關於不實廣告之規範,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,203 - ERROR - 讀取檔案 real_estate_articles\articles\902023_註記登記之效力,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,203 - ERROR - 讀取檔案 real_estate_articles\articles\902057_共有不動產多數決之目的,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,203 - ERROR - 讀取檔案 real_estate_articles\articles\902058_不動產估價師事務所以一處為限之規定未違憲,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,203 - ERROR - 讀取檔案 real_estate_articles\articles\902106_土地分割之限制與登記類型,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,203 - ERROR - 讀取檔案 real_estate_articles\articles\902107_回復原狀請求權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,207 - ERROR - 讀取檔案 real_estate_articles\articles\902213_自用住宅用地超過面積與處數之認定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,207 - ERROR - 讀取檔案 real_estate_articles\articles\902214_規劃利得與規劃損失,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,209 - ERROR - 讀取檔案 real_estate_articles\articles\902313_測量錯誤得否請求依登記錯誤之損害賠償,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,209 - ERROR - 讀取檔案 real_estate_articles\articles\902378_危險建築物之重建規定,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,210 - ERROR - 讀取檔案 real_estate_articles\articles\902379_農電共生政策,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,212 - ERROR - 讀取檔案 real_estate_articles\articles\902539_通貨膨脹對不動產市場之影響,許文昌老師.md 失敗：bad character range \d-  at position 7
